shipment_id,po_id,supplier_id,supplier_name,material_id,material_name,vessel_name,departure_date,eta_date,actual_arrival_date,port_congestion_index,eta_delay_days,congestion_risk
SHP2418,PO1712,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2026-07-24,2026-08-15,2026-08-05,76,-10,Medium
SHP2251,PO2644,SUP001,AlphaSteel,MAT101,Steel Rod,MV Horizon,2026-07-25,2026-08-16,2026-08-21,52,5,Low
SHP2038,PO2013,SUP002,BetaMetals,MAT102,Steel Plate,MV Horizon,2026-07-26,2026-08-18,2026-08-23,54,5,Low
SHP3319,PO1012,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2026-07-28,2026-08-21,2026-08-28,93,7,High
SHP3034,PO1991,SUP005,PrimeSteel,MAT103,Steel Bar,MV Horizon,2026-07-29,2026-08-19,2026-08-29,91,10,High
SHP3360,PO2012,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2026-07-31,2026-08-14,2026-08-28,53,14,Low
SHP2661,PO1991,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2026-08-01,2026-08-13,2026-08-30,86,17,High
SHP2696,PO1550,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2026-08-02,2026-08-18,2026-08-25,43,7,Low
SHP2658,PO2525,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2026-08-03,2026-08-25,2026-08-28,47,3,Low
SHP2694,PO1095,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2026-08-07,2026-08-20,2026-09-01,90,12,High
SHP2742,PO2464,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2026-08-09,2026-08-23,2026-09-04,53,12,Low
SHP2159,PO1854,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2026-08-11,2026-08-29,2026-09-02,50,4,Low
SHP3217,PO2653,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2026-08-12,2026-09-04,2026-08-26,61,-9,Medium
SHP2776,PO2032,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2026-08-15,2026-09-01,2026-08-29,55,-3,Low
SHP2982,PO1912,SUP005,PrimeSteel,MAT103,Steel Bar,MV Horizon,2026-08-17,2026-08-30,2026-09-16,73,17,Medium
SHP2105,PO1612,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2026-08-19,2026-09-11,2026-09-12,56,1,Low
SHP3186,PO2122,SUP002,BetaMetals,MAT102,Steel Plate,MV Horizon,2026-08-20,2026-09-13,2026-09-14,69,1,Medium
SHP3351,PO1342,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2026-08-21,2026-09-08,2026-09-11,74,3,Medium
SHP2422,PO2414,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2026-08-24,2026-09-12,2026-09-21,51,9,Low
SHP2997,PO2658,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2026-08-27,2026-09-13,2026-09-17,81,4,High
SHP2859,PO2838,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2026-08-28,2026-09-19,2026-09-29,56,10,Low
SHP2277,PO2877,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2026-08-29,2026-09-22,2026-09-16,88,-6,High
SHP2106,PO1599,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2026-08-30,2026-09-20,2026-09-24,50,4,Low
SHP3429,PO1462,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2026-08-31,2026-09-19,2026-09-12,66,-7,Medium
SHP2166,PO1381,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2026-09-01,2026-09-24,2026-09-20,90,-4,High
SHP3326,PO1316,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2026-09-03,2026-09-20,2026-09-21,60,1,Low
SHP2059,PO2541,SUP005,PrimeSteel,MAT100,Steel Coil,MV OceanStar,2026-09-05,2026-09-25,2026-09-30,79,5,Medium
SHP2796,PO2156,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2026-09-10,2026-10-03,2026-10-13,52,10,Low
SHP2010,PO1537,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2026-09-11,2026-09-27,2026-09-27,56,0,Low
SHP2710,PO2079,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2026-09-12,2026-09-27,2026-10-03,81,6,High
SHP3050,PO2812,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2026-09-15,2026-09-27,2026-10-15,50,18,Low
SHP2076,PO1756,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2026-09-16,2026-10-06,2026-10-06,58,0,Low
SHP3041,PO2831,SUP005,PrimeSteel,MAT100,Steel Coil,MV Horizon,2026-09-17,2026-10-01,2026-10-16,56,15,Low
SHP2408,PO2797,SUP004,DeltaIron,MAT101,Steel Rod,MV Horizon,2026-09-18,2026-10-03,2026-10-22,53,19,Low
SHP3195,PO2185,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2026-09-19,2026-10-13,2026-10-18,89,5,High
SHP3405,PO2126,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2026-09-20,2026-10-04,2026-10-24,58,20,Low
SHP3120,PO1476,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2026-09-21,2026-10-14,2026-10-11,89,-3,High
SHP2878,PO1460,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2026-09-22,2026-10-02,2026-10-04,72,2,Medium
SHP2242,PO2449,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2026-09-23,2026-10-12,2026-10-16,47,4,Low
SHP2477,PO2363,SUP003,CoreSteel,MAT103,Steel Bar,MV Titan,2026-09-24,2026-10-05,2026-10-06,88,1,High
SHP2168,PO1858,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2026-09-25,2026-10-13,2026-10-08,78,-5,Medium
SHP3400,PO2190,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2026-09-26,2026-10-20,2026-10-26,55,6,Low
SHP2987,PO2302,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2026-09-27,2026-10-16,2026-10-22,84,6,High
SHP3215,PO2140,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2026-09-28,2026-10-08,2026-10-21,65,13,Medium
SHP2578,PO1282,SUP005,PrimeSteel,MAT100,Steel Coil,MV OceanStar,2026-09-29,2026-10-23,2026-11-02,75,10,Medium
SHP2153,PO2253,SUP002,BetaMetals,MAT103,Steel Bar,MV Horizon,2026-09-30,2026-10-12,2026-10-18,88,6,High
SHP2419,PO1661,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2026-10-01,2026-10-12,2026-10-21,71,9,Medium
SHP3432,PO1255,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2026-10-05,2026-10-19,2026-10-23,67,4,Medium
SHP2639,PO2205,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2026-10-06,2026-10-23,2026-10-29,74,6,Medium
SHP2092,PO1762,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2026-10-07,2026-10-21,2026-11-09,46,19,Low
SHP3446,PO2092,SUP001,AlphaSteel,MAT100,Steel Coil,MV OceanStar,2026-10-11,2026-10-28,2026-10-26,54,-2,Low
SHP2184,PO2642,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2026-10-12,2026-11-02,2026-10-25,88,-8,High
SHP3328,PO2642,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2026-10-13,2026-10-27,2026-11-03,67,7,Medium
SHP3091,PO2228,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2026-10-14,2026-10-27,2026-11-04,64,8,Medium
SHP2102,PO2064,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Titan,2026-10-18,2026-11-09,2026-11-04,45,-5,Low
SHP2101,PO1441,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2026-10-19,2026-11-06,2026-11-16,41,10,Low
SHP2414,PO2334,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2026-10-21,2026-11-07,2026-11-04,42,-3,Low
SHP2542,PO2383,SUP005,PrimeSteel,MAT101,Steel Rod,MV Titan,2026-10-24,2026-11-14,2026-11-12,49,-2,Low
SHP2116,PO1098,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2026-10-25,2026-11-11,2026-11-16,47,5,Low
SHP2209,PO1599,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2026-10-26,2026-11-12,2026-11-29,87,17,High
SHP2265,PO2683,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2026-10-27,2026-11-09,2026-11-10,94,1,High
SHP3058,PO2097,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2026-10-28,2026-11-19,2026-11-11,93,-8,High
SHP3014,PO1026,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2026-10-29,2026-11-22,2026-11-24,86,2,High
SHP3307,PO1909,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2026-10-30,2026-11-22,2026-11-13,81,-9,High
SHP3478,PO1137,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2026-10-31,2026-11-16,2026-12-03,92,17,High
SHP3223,PO1911,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2026-11-01,2026-11-13,2026-11-18,48,5,Low
SHP3020,PO1567,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2026-11-02,2026-11-24,2026-12-02,90,8,High
SHP3354,PO1972,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2026-11-04,2026-11-14,2026-12-07,69,23,Medium
SHP3457,PO1790,SUP005,PrimeSteel,MAT103,Steel Bar,MV OceanStar,2026-11-05,2026-11-18,2026-12-03,68,15,Medium
SHP2189,PO1002,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2026-11-06,2026-11-25,2026-11-28,81,3,High
SHP2229,PO1318,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2026-11-07,2026-11-27,2026-12-08,79,11,Medium
SHP2906,PO1826,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2026-11-08,2026-11-26,2026-12-07,61,11,Medium
SHP3254,PO2872,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2026-11-10,2026-11-22,2026-12-07,61,15,Medium
SHP3479,PO2043,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2026-11-11,2026-11-28,2026-12-14,51,16,Low
SHP2897,PO2041,SUP004,DeltaIron,MAT104,Steel Sheet,MV OceanStar,2026-11-12,2026-12-05,2026-12-08,59,3,Low
SHP2292,PO2374,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2026-11-13,2026-11-24,2026-12-04,84,10,High
SHP2252,PO2150,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2026-11-14,2026-12-08,2026-12-05,59,-3,Low
SHP2215,PO2432,SUP002,BetaMetals,MAT104,Steel Sheet,MV Horizon,2026-11-15,2026-12-02,2026-12-10,60,8,Low
SHP3449,PO1164,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Horizon,2026-11-16,2026-12-06,2026-12-18,94,12,High
SHP3495,PO1770,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2026-11-17,2026-12-10,2026-11-30,69,-10,Medium
SHP2475,PO1105,SUP001,AlphaSteel,MAT102,Steel Plate,MV OceanStar,2026-11-18,2026-12-02,2026-12-22,93,20,High
SHP2345,PO1354,SUP002,BetaMetals,MAT104,Steel Sheet,MV Titan,2026-11-19,2026-11-30,2026-12-11,87,11,High
SHP2596,PO1197,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2026-11-20,2026-12-01,2026-12-06,44,5,Low
SHP2287,PO1296,SUP001,AlphaSteel,MAT100,Steel Coil,MV OceanStar,2026-11-21,2026-12-15,2026-12-08,41,-7,Low
SHP2907,PO2661,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2026-11-23,2026-12-03,2026-12-17,53,14,Low
SHP2317,PO2264,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2026-11-24,2026-12-18,2026-12-25,79,7,Medium
SHP3159,PO1820,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2026-11-25,2026-12-08,2026-12-27,62,19,Medium
SHP2222,PO1105,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2026-11-26,2026-12-08,2026-12-26,79,18,Medium
SHP3244,PO1097,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2026-11-28,2026-12-18,2026-12-11,67,-7,Medium
SHP3123,PO2095,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2026-11-30,2026-12-16,2026-12-21,92,5,High
SHP2548,PO1175,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2026-12-02,2026-12-13,2026-12-17,64,4,Medium
SHP3470,PO2454,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2026-12-03,2026-12-14,2027-01-05,59,22,Low
SHP2760,PO1444,SUP004,DeltaIron,MAT102,Steel Plate,MV Titan,2026-12-04,2026-12-20,2027-01-07,68,18,Medium
SHP2162,PO1280,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2026-12-05,2026-12-17,2027-01-08,67,22,Medium
SHP2735,PO1778,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2026-12-06,2026-12-20,2026-12-31,63,11,Medium
SHP3386,PO1763,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2026-12-07,2026-12-27,2026-12-24,90,-3,High
SHP3411,PO1992,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2026-12-08,2026-12-22,2026-12-26,83,4,High
SHP2064,PO2825,SUP004,DeltaIron,MAT104,Steel Sheet,MV Horizon,2026-12-09,2026-12-29,2027-01-09,81,11,High
SHP2066,PO2258,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2026-12-10,2026-12-24,2026-12-22,55,-2,Low
SHP2452,PO1743,SUP004,DeltaIron,MAT102,Steel Plate,MV Titan,2026-12-11,2026-12-24,2027-01-04,47,11,Low
SHP2745,PO1516,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2026-12-12,2027-01-03,2026-12-29,61,-5,Medium
SHP2724,PO2352,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2026-12-13,2027-01-05,2026-12-29,48,-7,Low
SHP2806,PO1723,SUP004,DeltaIron,MAT103,Steel Bar,MV OceanStar,2026-12-14,2026-12-25,2027-01-11,93,17,High
SHP3392,PO2692,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2026-12-15,2026-12-29,2027-01-06,81,8,High
SHP2651,PO1992,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2026-12-17,2027-01-09,2026-12-29,83,-11,High
SHP2840,PO2150,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2026-12-18,2027-01-02,2027-01-16,70,14,Medium
SHP3373,PO1273,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2026-12-19,2027-01-06,2027-01-01,61,-5,Medium
SHP3004,PO1741,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2026-12-20,2027-01-08,2027-01-01,63,-7,Medium
SHP2103,PO2368,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2026-12-21,2027-01-03,2027-01-03,79,0,Medium
SHP3052,PO1710,SUP002,BetaMetals,MAT103,Steel Bar,MV Horizon,2026-12-22,2027-01-10,2027-01-20,44,10,Low
SHP2537,PO2514,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2026-12-23,2027-01-09,2027-01-06,87,-3,High
SHP3230,PO1173,SUP001,AlphaSteel,MAT100,Steel Coil,MV Horizon,2026-12-24,2027-01-06,2027-01-10,91,4,High
SHP3126,PO2414,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2026-12-25,2027-01-08,2027-01-10,74,2,Medium
SHP2943,PO2641,SUP002,BetaMetals,MAT102,Steel Plate,MV Horizon,2026-12-26,2027-01-19,2027-01-28,59,9,Low
SHP3279,PO2810,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2026-12-27,2027-01-07,2027-01-11,81,4,High
SHP3484,PO2625,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Horizon,2026-12-28,2027-01-16,2027-01-10,43,-6,Low
SHP2031,PO1425,SUP002,BetaMetals,MAT104,Steel Sheet,MV Horizon,2027-01-01,2027-01-20,2027-01-15,44,-5,Low
SHP2703,PO2989,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-01-02,2027-01-21,2027-01-23,70,2,Medium
SHP2090,PO2292,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2027-01-04,2027-01-24,2027-01-23,72,-1,Medium
SHP2072,PO1181,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Titan,2027-01-06,2027-01-28,2027-02-09,70,12,Medium
SHP2681,PO2468,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2027-01-07,2027-01-30,2027-01-24,50,-6,Low
SHP2896,PO2733,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2027-01-08,2027-02-01,2027-01-31,46,-1,Low
SHP2458,PO2483,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2027-01-10,2027-01-24,2027-01-23,85,-1,High
SHP2207,PO2470,SUP004,DeltaIron,MAT103,Steel Bar,MV OceanStar,2027-01-14,2027-01-28,2027-02-14,45,17,Low
SHP3330,PO1307,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2027-01-16,2027-02-04,2027-01-29,82,-6,High
SHP2447,PO2425,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-01-17,2027-02-03,2027-02-05,69,2,Medium
SHP3336,PO2347,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2027-01-19,2027-02-05,2027-02-04,90,-1,High
SHP2347,PO1894,SUP005,PrimeSteel,MAT101,Steel Rod,MV Horizon,2027-01-20,2027-02-01,2027-02-12,60,11,Low
SHP2788,PO1713,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2027-01-21,2027-02-09,2027-02-05,55,-4,Low
SHP2686,PO2908,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2027-01-22,2027-02-11,2027-02-18,52,7,Low
SHP3310,PO1319,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-01-23,2027-02-16,2027-02-22,61,6,Medium
SHP3273,PO2084,SUP005,PrimeSteel,MAT101,Steel Rod,MV Horizon,2027-01-25,2027-02-17,2027-02-09,68,-8,Medium
SHP3422,PO2184,SUP001,AlphaSteel,MAT101,Steel Rod,MV Horizon,2027-01-26,2027-02-11,2027-02-20,79,9,Medium
SHP3048,PO1416,SUP001,AlphaSteel,MAT103,Steel Bar,MV Titan,2027-01-27,2027-02-08,2027-02-17,50,9,Low
SHP2934,PO1338,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-01-28,2027-02-18,2027-02-10,43,-8,Low
SHP2057,PO1064,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2027-01-30,2027-02-19,2027-02-27,80,8,Medium
SHP3298,PO2284,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2027-01-31,2027-02-13,2027-02-13,66,0,Medium
SHP3213,PO2646,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2027-02-02,2027-02-20,2027-02-14,72,-6,Medium
SHP3276,PO1737,SUP005,PrimeSteel,MAT101,Steel Rod,MV Titan,2027-02-03,2027-02-17,2027-03-05,44,16,Low
SHP2365,PO2355,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-02-04,2027-02-14,2027-03-02,65,16,Medium
SHP2869,PO2089,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2027-02-05,2027-03-01,2027-03-11,47,10,Low
SHP2762,PO1342,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2027-02-07,2027-02-22,2027-02-26,45,4,Low
SHP3362,PO2341,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-02-08,2027-03-01,2027-02-26,80,-3,Medium
SHP2951,PO1368,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2027-02-09,2027-02-20,2027-02-26,74,6,Medium
SHP2188,PO2443,SUP005,PrimeSteel,MAT100,Steel Coil,MV Horizon,2027-02-10,2027-03-04,2027-03-10,80,6,Medium
SHP2803,PO2307,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2027-02-11,2027-02-24,2027-03-06,69,10,Medium
SHP2618,PO1998,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2027-02-13,2027-03-03,2027-03-03,52,0,Low
SHP3188,PO2639,SUP002,BetaMetals,MAT102,Steel Plate,MV Titan,2027-02-14,2027-03-03,2027-02-28,91,-3,High
SHP3245,PO1560,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2027-02-15,2027-02-27,2027-03-14,59,15,Low
SHP3228,PO1153,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2027-02-16,2027-03-07,2027-03-03,44,-4,Low
SHP2608,PO1034,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2027-02-17,2027-03-08,2027-03-01,46,-7,Low
SHP3488,PO1677,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-02-18,2027-03-03,2027-03-24,51,21,Low
SHP2585,PO1169,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2027-02-19,2027-03-14,2027-03-04,51,-10,Low
SHP3439,PO1071,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2027-02-22,2027-03-04,2027-03-07,83,3,High
SHP2884,PO1145,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-02-23,2027-03-10,2027-03-07,76,-3,Medium
SHP2773,PO2406,SUP001,AlphaSteel,MAT103,Steel Bar,MV Titan,2027-02-24,2027-03-14,2027-03-08,64,-6,Medium
SHP2625,PO1139,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2027-02-25,2027-03-11,2027-03-28,48,17,Low
SHP2503,PO1740,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2027-02-26,2027-03-21,2027-03-15,77,-6,Medium
SHP2356,PO1006,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-02-27,2027-03-09,2027-03-28,61,19,Medium
SHP2074,PO2623,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2027-02-28,2027-03-22,2027-03-21,53,-1,Low
SHP3094,PO2848,SUP001,AlphaSteel,MAT101,Steel Rod,MV Horizon,2027-03-02,2027-03-21,2027-03-29,40,8,Low
SHP2238,PO1584,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2027-03-03,2027-03-19,2027-03-30,69,11,Medium
SHP2198,PO1017,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2027-03-04,2027-03-14,2027-04-05,80,22,Medium
SHP3168,PO1213,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2027-03-06,2027-03-19,2027-03-29,41,10,Low
SHP2855,PO2767,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2027-03-08,2027-03-29,2027-03-22,94,-7,High
SHP2173,PO1327,SUP003,CoreSteel,MAT102,Steel Plate,MV OceanStar,2027-03-10,2027-03-30,2027-04-07,82,8,High
SHP3152,PO1738,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2027-03-11,2027-03-29,2027-03-26,68,-3,Medium
SHP3214,PO1670,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2027-03-12,2027-03-31,2027-03-28,81,-3,High
SHP2790,PO1740,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2027-03-15,2027-03-31,2027-04-14,44,14,Low
SHP2816,PO1803,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2027-03-16,2027-03-26,2027-03-29,62,3,Medium
SHP3198,PO2588,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2027-03-17,2027-04-05,2027-04-07,50,2,Low
SHP2956,PO1713,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2027-03-18,2027-03-31,2027-04-16,52,16,Low
SHP3187,PO2725,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2027-03-19,2027-03-29,2027-04-13,79,15,Medium
SHP2283,PO2031,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2027-03-21,2027-04-06,2027-04-03,79,-3,Medium
SHP3327,PO2348,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2027-03-22,2027-04-13,2027-04-06,50,-7,Low
SHP3301,PO1423,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2027-03-23,2027-04-08,2027-04-12,49,4,Low
SHP2367,PO1473,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2027-03-25,2027-04-06,2027-04-09,55,3,Low
SHP2027,PO2744,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2027-03-26,2027-04-09,2027-04-26,58,17,Low
SHP3402,PO1092,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-03-28,2027-04-18,2027-04-29,57,11,Low
SHP2420,PO1086,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2027-03-29,2027-04-14,2027-04-13,85,-1,High
SHP2582,PO1446,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2027-03-30,2027-04-16,2027-04-30,69,14,Medium
SHP2877,PO1167,SUP001,AlphaSteel,MAT100,Steel Coil,MV OceanStar,2027-03-31,2027-04-16,2027-05-03,83,17,High
SHP2868,PO2254,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2027-04-01,2027-04-14,2027-04-24,93,10,High
SHP2898,PO1080,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2027-04-02,2027-04-25,2027-04-20,44,-5,Low
SHP2353,PO2495,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2027-04-03,2027-04-18,2027-04-30,65,12,Medium
SHP2155,PO2137,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2027-04-05,2027-04-27,2027-04-19,43,-8,Low
SHP2139,PO1229,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2027-04-07,2027-05-01,2027-04-29,89,-2,High
SHP2590,PO1175,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Titan,2027-04-08,2027-04-26,2027-05-07,86,11,High
SHP2588,PO2639,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2027-04-10,2027-05-01,2027-05-07,57,6,Low
SHP3102,PO1595,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2027-04-11,2027-04-27,2027-04-26,69,-1,Medium
SHP2768,PO1916,SUP002,BetaMetals,MAT104,Steel Sheet,MV Horizon,2027-04-13,2027-04-29,2027-05-03,81,4,High
SHP3132,PO2423,SUP004,DeltaIron,MAT104,Steel Sheet,MV Horizon,2027-04-14,2027-05-01,2027-05-14,82,13,High
SHP2303,PO1471,SUP003,CoreSteel,MAT103,Steel Bar,MV Titan,2027-04-15,2027-05-03,2027-05-16,42,13,Low
SHP3377,PO2505,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2027-04-16,2027-05-10,2027-05-10,48,0,Low
SHP3305,PO1301,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2027-04-17,2027-05-05,2027-05-01,62,-4,Medium
SHP3129,PO1178,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2027-04-19,2027-05-13,2027-05-04,83,-9,High
